Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"Corona | देशभरात नागरिकांसाठी कोरोना निर्बंध पालन गरजेचे  | Marathi News
https://t.co/P5kSXKSH7T
#Jaimaharashtranews #Marathinews #maharashtranews #Coronavirus #CoronaUpdate",corona  दशभरत नगरकसठ करन नरबध पलन गरजच   marathi newsjaimaharashtranews marathinews maharashtranews coronavirus coronaupdate,0.0,0.0,negative
"InBev is a Belgian company their brands are:
Bud, Miller, Coors, Corona, Becks, Molson
This Texan will only be drinking Shiner products brewed right here in the greatest state in the union TEXAS!!!",inbev is a belgian company their brands arebud miller coors corona becks molsonthis texan will only be drinking shiner products brewed right here in the greatest state in the union texas,0.42857142857142855,0.8452380952380952,positive
New Corona cases per day in Tamil Nadu crossed 300 today (303) @xpresstn @NewIndianXpress https://t.co/7lqR8O3IbA,new corona cases per day in tamil nadu crossed  today    ,0.13636363636363635,0.45454545454545453,negative
"Good morning fellow apes! Time for roll call

#AMC 
#APE",good morning fellow apes time for roll callamc ape,0.7,0.6000000000000001,positive
"NU HALL OF FAME MENTEE: value US$101.6 1st phase, additional US$100m after 1st tranch-solar PV Hybrid systems, mine sites+smelters(SE Asia) - didn't see my wife in 7 corona months-again, thks for all u have shared with me Dan-A real life changer(DSP:A MIRACLE IN THIS PART WORLD!) https://t.co/HWyESoS3FP",nu hall of fame mentee value us st phase additional usm after st tranchsolar pv hybrid systems mine sitessmeltersse asia  didnt see my wife in  corona monthsagain thks for all u have shared with me dana real life changerdspa miracle in this part world ,0.2,0.30000000000000004,positive
"🤖🇬🇧： My asthma has gotten worse since the corona.
It's the worst. https://t.co/863hGRfucO", my asthma has gotten worse since the coronaits the worst ,-0.7,0.8,negative
"Denver Mattress in Corona, CA https://t.co/dCN1f3n9ku https://t.co/i2EEBgkxlF",denver mattress in corona ca  ,0.0,0.0,negative
"Sri Velukkudi Krishnan Swami, one of the famous Sri Vaishnava Upanyaasakar (Spiritual Orator) &amp; Vidwaan (learned Scholar in Vedas, Shaastras, Aagamas, Upanishads etc) - wearing a MASK!

The fear of Novel Corona SARS COV 2 ""almightly"" virus is mind-boggling!! 😬🙄🦠😷🤡 https://t.co/hsT5M25PN8",sri velukkudi krishnan swami one of the famous sri vaishnava upanyaasakar spiritual orator amp vidwaan learned scholar in vedas shaastras aagamas upanishads etc  wearing a maskthe fear of novel corona sars cov  almightly virus is mindboggling  ,0.25,0.5666666666666667,positive
Replace corona with Creme Soda and we have a winner 🏆,replace corona with creme soda and we have a winner ,0.0,0.0,negative
"Robot Resistors: Robot Resistors is an action-packed auto shooter with simple controls and a deep meta. 

https://t.co/fc6NOSfFVw https://t.co/QVMUkloF0P",robot resistors robot resistors is an actionpacked auto shooter with simple controls and a deep meta  ,0.0,0.37857142857142856,negative
"Corona | शुक्रवारी कोरोनाचे राज्यात ३ बळी | Marathi News
https://t.co/4qBkbXMDva
#Jaimaharashtranews #Marathinews #maharashtranews #Coronavirus #CoronaUpdate",corona  शकरवर करनच रजयत  बळ  marathi newsjaimaharashtranews marathinews maharashtranews coronavirus coronaupdate,0.0,0.0,negative
"My favorite guilty pleasure, Douchifer. Found in the depths of my Kindle this week, unread(?!?), for some reason. Wtf, Past Me? This is super cute and hot! 

Early pandemic, Dan is stuck in corona virus lockdown. Guess who keeps him company? #ficrecfriday 
https://t.co/Rr8P0OAeIl",my favorite guilty pleasure douchifer found in the depths of my kindle this week unread for some reason wtf past me this is super cute and hot early pandemic dan is stuck in corona virus lockdown guess who keeps him company ficrecfriday ,0.05925925925925926,0.7185185185185184,negative
"Joh, echt #corona #LongCovid",joh echt corona longcovid,0.0,0.0,negative
"ગાંધીનગર જિલ્લામાં વધુ 22 કેસ નોંધાયા, 10 દર્દીઓએ કોરોનાથી મુક્તિ મેળવી | 22 more cases were reported in Gandhinagar district, 10 patients recovered from Corona | Times Of Ahmedabad  #Gujarat #Ahmedabad

https://t.co/7cwMhSd9b2",ગધનગર જલલમ વધ  કસ નધય  દરદઓએ કરનથ મકત મળવ   more cases were reported in gandhinagar district  patients recovered from corona  times of ahmedabad  gujarat ahmedabad,0.5,0.5,positive
Senior suffers fractured knee fighting off would-be robber at Corona bus stop: NYPD | QNS https://t.co/oVzrAicmkh,senior suffers fractured knee fighting off wouldbe robber at corona bus stop nypd  qns ,-0.6,0.7,negative
"Ipl before 2020 used to be so good but  first corona and then ""more teams means more young talent"" merchants came 🤡
Ghante ka young talent ..Amit Mishra se lekar Mandeep singh tak khel jaa raha",ipl before  used to be so good but  first corona and then more teams means more young talent merchants came ghante ka young talent amit mishra se lekar mandeep singh tak khel jaa raha,0.35833333333333334,0.45555555555555555,positive
"Corona virus : स्वास्थ्य मंत्री ने कोरोना के बढ़ते मामलों पर ली बैठक, कहा- 'हमें सतर्क रहना है'

#Network10 #Ekdarpan #Corona #Case #India #Activecase #guideline #covid19 @mansukhmandviya #healthminister #meeting 

https://t.co/1r0Us2AmDY https://t.co/rw91fZMIPb",corona virus  सवसथय मतर न करन क बढत ममल पर ल बठक कह हम सतरक रहन हnetwork ekdarpan corona case india activecase guideline covid  healthminister meeting  ,0.0,0.0,negative
"""Only when the Moon has completely covered the Sun that you are left with a velvet hole in the sky, surrounded by the luminous streamers of the solar corona, themselves shining as brilliant as the full Moon in the darkened light of a silvery sky.""🌚✨

📷: @joe_llama https://t.co/OF4J10d2hV",only when the moon has completely covered the sun that you are left with a velvet hole in the sky surrounded by the luminous streamers of the solar corona themselves shining as brilliant as the full moon in the darkened light of a silvery sky  ,0.2916666666666667,0.6083333333333334,positive
"TRANSGRESORES TRANSFORMER DESDE BEBES SE METE EN EL SUBCONSCIENTE EL PODER CAMBIAR LO Q DIOS CREO COMO CORONA DE SU CREACION. SOMOS  HIJOS DE DIOS PERFECTOS EN ORIGEN Y DESTINO , CON AMOR SALVEMOS LOS MENORES TODOS AL PSICOLOGO  DEBEMOS EXIGIR TERAPIA PARA NUESTROS HIJOS TRANS!",transgresores transformer desde bebes se mete en el subconsciente el poder cambiar lo q dios creo como corona de su creacion somos  hijos de dios perfectos en origen y destino  con amor salvemos los menores todos al psicologo  debemos exigir terapia para nuestros hijos trans,0.0,0.0,negative
You can always expect the same me,you can always expect the same me,0.0,0.125,negative
"Thanks Corona, Budweiser, Miller Lite, Coors, Amstel/Heineken, Stella Artois, Laganita's IPA, and many more! (That's everything I sell as a hotel bartender.) So proud.
https://t.co/9rI7nRb3vX",thanks corona budweiser miller lite coors amstelheineken stella artois laganitas ipa and many more thats everything i sell as a hotel bartender so proud,0.5,0.55,positive
Just added Corona Premier by #GrupoModelo_MX to our menu https://t.co/FUlKjCZZ99,just added corona premier by grupomodelomx to our menu ,0.0,0.0,negative
"Sow, welcome old nazis!",sow welcome old nazis,0.45,0.55,positive
"Picking up my car from the shop today, gym, pedi &amp; movie date w my baby girl 🫶🏻 gonna miss being on break &amp; feeling like a sahm 🥹",picking up my car from the shop today gym pedi amp movie date w my baby girl  gonna miss being on break amp feeling like a sahm ,0.0,0.0,negative
"Now Hiring: Veterinarian, Full or Part time | Animal Medical Center of Corona: Corona, California | https://t.co/KZMUKcvYHg #jobs",now hiring veterinarian full or part time  animal medical center of corona corona california   jobs,0.08333333333333333,0.21666666666666667,negative
"Life is full of beauty. Notice it. Notice the bumble bee, the small child, and the smiling faces. Smell the rain, and feel the wind. Live your life to the fullest potential, and fight for your dreams. 
Ashley Smith",life is full of beauty notice it notice the bumble bee the small child and the smiling faces smell the rain and feel the wind live your life to the fullest potential and fight for your dreams ashley smith,0.05909090909090908,0.6125,negative
"Covid-19 : Des Chercheurs Chinois Publient Des Données Sur Les Origines Du Coronavirus

#Covid #Covid19 #Coronavirus #Chinese #Origin #Corona #China #researchers #scientist
https://t.co/CMWMN8sdfF",covid  des chercheurs chinois publient des données sur les origines du coronaviruscovid covid coronavirus chinese origin corona china researchers scientist,0.0,0.0,negative
"India Covid Cases: 6,050 people infected with Corona have been detected in the last 24 hours.

#WorldHealthDay 
#Covid",india covid cases  people infected with corona have been detected in the last  hoursworldhealthday covid,0.0,0.06666666666666667,negative
Need dat Corona one 😂,need dat corona one ,0.0,0.0,negative
"Covid-19: Chinese Researchers Publish Data Regarding Origins Of Coronavirus

#Covid #Covid19 #Coronavirus #Chinese #Origin #Corona #China #researchers #scientist 
https://t.co/Cn3xurKf1F",covid chinese researchers publish data regarding origins of coronaviruscovid covid coronavirus chinese origin corona china researchers scientist ,0.0,0.0,negative
"*Just Out✨✨* 

Very decent *mini two (2) bedroom* apartment at CORONA ESTATE ANTHONY.

Rent: 1m per annum maybe 900k can fly
A/C/C: 200/200/100",just out very decent mini two  bedroom apartment at corona estate anthonyrent m per annum maybe k can flyacc ,0.21666666666666667,0.8666666666666667,positive
Sol is better than Corona,sol is better than corona,0.5,0.5,positive
frozen margaritas but my inner dad comes out with corona &amp; lime,frozen margaritas but my inner dad comes out with corona amp lime,0.0,0.16666666666666666,negative
Was asking $30 each yesterday. Take them both for $50 dlvd today. 2 1/1’s! https://t.co/B9hl6cROMq,was asking  each yesterday take them both for  dlvd today  s ,0.0,0.0,negative
#corona #covid #gujaratcorona #covidupdate #gujaratcoronaupddate #gujaratnews #gujaratinews #garvigujaratnews #breakingnews #covid #covid_19 #gujaratcorona #gujaratcovid https://t.co/wg78bScLFc,corona covid gujaratcorona covidupdate gujaratcoronaupddate gujaratnews gujaratinews garvigujaratnews breakingnews covid covid gujaratcorona gujaratcovid ,0.0,0.0,negative
